Cuenta|Fecha de Operación|Referencia|Descripcion|Cod. Transac|Sucursal|Depósitos|Retiros|Saldo|Movimiento|Descripción Detallada
0004686365|25/07/2013|0000000000|IVA SERVICIO DEPOSITOS REMOTOS|517|4543|$0.00|$109.28|$2,186,119.27|295827| 
0004686365|25/07/2013|0000000000|3573272992|003|5663|$105,000.00|$0.00|$2,291,119.27|295828|SPEI RECIBIDO DEL BANCO 0044, DEL CLIENTE GAS METROPOLITANO SA DE CV, DE LA CLABE 044180001005708509   CON RFC RFC NO DISPONIBLE, CONCEPTO: TRASPASO CONCENTRADORA BANORTE
0004686365|25/07/2013|0000000000|CHQ.LOC.000292|006|0004|$1,400.00|$0.00|$2,292,519.27|295829|BCO :0036 CTA. 0050012594860 NO.CHEQUE 0000000292
0004686365|25/07/2013|0000000000|DEPOSITO CHQ.BANORTE 0000024|080|0004|$1,100.00|$0.00|$2,293,619.27|295830|DEPOSITO DE LA CUENTA : 0870445808
0004686365|25/07/2013|0000000000|DEPOSITO CHQ.BANORTE 0001884|080|0004|$3,409.92|$0.00|$2,297,029.19|295831|DEPOSITO DE LA CUENTA : 0814565812
0004686365|25/07/2013|0000000000|CHQ.LOC.000155|006|0004|$1,165.50|$0.00|$2,298,194.69|295832|BCO :0036 CTA. 0050008363730 NO.CHEQUE 0000000155
0004686365|25/07/2013|0000000000|CHQ.LOC.297908|006|0004|$8,924.40|$0.00|$2,307,119.09|295833|BCO :0042 CTA. 0000270000487 NO.CHEQUE 0000297908
0004686365|25/07/2013|0000000000|CHQ.LOC.004914|006|0004|$5,562.09|$0.00|$2,312,681.18|295834|BCO :0044 CTA. 0000103846202 NO.CHEQUE 0000004914
0004686365|25/07/2013|0000000000|DEP. REMOTO CH. SBC 0000246|006|4543|$29,789.09|$0.00|$2,342,470.27|295835|CHEQUE RECIBIDO SBC POR SERVICIO DE DEPOSITOS REMOTOS, BCO. 030 CTA. 77504250201 NO.CHEQUE 0000246, REFERENCIA:
0004686365|25/07/2013|0000000000|DEP. REMOTO CH. SBC 0002868|006|4543|$999.08|$0.00|$2,343,469.35|295836|CHEQUE RECIBIDO SBC POR SERVICIO DE DEPOSITOS REMOTOS, BCO. 044 CTA. 00102497077 NO.CHEQUE 0002868, REFERENCIA:
0004686365|25/07/2013|0000000000|DEP. REMOTO CH. SBC 0392465|006|4543|$1,718.28|$0.00|$2,345,187.63|295837|CHEQUE RECIBIDO SBC POR SERVICIO DE DEPOSITOS REMOTOS, BCO. 032 CTA. 00014163195 NO.CHEQUE 0392465, REFERENCIA:
0004686365|25/07/2013|0000000000|DEP. REMOTO CH. SBC 9967234|006|4543|$3,636.36|$0.00|$2,348,823.99|295838|CHEQUE RECIBIDO SBC POR SERVICIO DE DEPOSITOS REMOTOS, BCO. 032 CTA. 00011219106 NO.CHEQUE 9967234, REFERENCIA:
0004686365|25/07/2013|0000000000|DEP. REMOTO CH. SBC 5740514|006|4543|$1,751.55|$0.00|$2,350,575.54|295839|CHEQUE RECIBIDO SBC POR SERVICIO DE DEPOSITOS REMOTOS, BCO. 032 CTA. 00011574658 NO.CHEQUE 5740514, REFERENCIA:
0004686365|25/07/2013|0000000000|DEP. REMOTO CH. SBC 0006864|006|4543|$1,458.54|$0.00|$2,352,034.08|295840|CHEQUE RECIBIDO SBC POR SERVICIO DE DEPOSITOS REMOTOS, BCO. 044 CTA. 00101279440 NO.CHEQUE 0006864, REFERENCIA:
0004686365|25/07/2013|0000000000|DEP. REMOTO CH. SBC 9611654|006|4543|$2,128.23|$0.00|$2,354,162.31|295841|CHEQUE RECIBIDO SBC POR SERVICIO DE DEPOSITOS REMOTOS, BCO. 032 CTA. 00012088102 NO.CHEQUE 9611654, REFERENCIA:
0004686365|25/07/2013|0000000000|DEP. REMOTO CH. SBC 0001237|006|4543|$1,378.62|$0.00|$2,355,540.93|295842|CHEQUE RECIBIDO SBC POR SERVICIO DE DEPOSITOS REMOTOS, BCO. 044 CTA. 00106587518 NO.CHEQUE 0001237, REFERENCIA:
0004686365|25/07/2013|0000000000|DEP. REMOTO CH. SBC 0001533|006|4543|$500.00|$0.00|$2,356,040.93|295843|CHEQUE RECIBIDO SBC POR SERVICIO DE DEPOSITOS REMOTOS, BCO. 044 CTA. 00104935772 NO.CHEQUE 0001533, REFERENCIA:
0004686365|25/07/2013|0000000000|DEP. REMOTO CH. SBC 0000163|006|4543|$500.00|$0.00|$2,356,540.93|295844|CHEQUE RECIBIDO SBC POR SERVICIO DE DEPOSITOS REMOTOS, BCO. 036 CTA. 50009209207 NO.CHEQUE 0000163, REFERENCIA:
0004686365|25/07/2013|0000000000|DEP. REMOTO CH. SBC 9789533|006|4543|$1,000.00|$0.00|$2,357,540.93|295845|CHEQUE RECIBIDO SBC POR SERVICIO DE DEPOSITOS REMOTOS, BCO. 042 CTA. 00008002487 NO.CHEQUE 9789533, REFERENCIA:
0004686365|25/07/2013|0000000000|DEP. REMOTO CH. SBC 0506890|006|4543|$2,465.00|$0.00|$2,360,005.93|295846|CHEQUE RECIBIDO SBC POR SERVICIO DE DEPOSITOS REMOTOS, BCO. 032 CTA. 00014459108 NO.CHEQUE 0506890, REFERENCIA:
0004686365|25/07/2013|0000000000|DEP. REMOTO CH. SBC 0002257|006|4543|$800.00|$0.00|$2,360,805.93|295847|CHEQUE RECIBIDO SBC POR SERVICIO DE DEPOSITOS REMOTOS, BCO. 044 CTA. 00102654792 NO.CHEQUE 0002257, REFERENCIA:
0004686365|25/07/2013|0000000000|DEP. REMOTO CH. SBC 0000848|006|4543|$850.00|$0.00|$2,361,655.93|295848|CHEQUE RECIBIDO SBC POR SERVICIO DE DEPOSITOS REMOTOS, BCO. 044 CTA. 00100652644 NO.CHEQUE 0000848, REFERENCIA:
0004686365|25/07/2013|0000000000|DEP. REMOTO CH. SBC 0000267|006|4543|$1,998.00|$0.00|$2,363,653.93|295849|CHEQUE RECIBIDO SBC POR SERVICIO DE DEPOSITOS REMOTOS, BCO. 044 CTA. 00100284300 NO.CHEQUE 0000267, REFERENCIA:
0004686365|25/07/2013|0000000000|DEP. REMOTO CH. SBC 0000665|006|4543|$4,195.80|$0.00|$2,367,849.73|295850|CHEQUE RECIBIDO SBC POR SERVICIO DE DEPOSITOS REMOTOS, BCO. 032 CTA. 00017123593 NO.CHEQUE 0000665, REFERENCIA:
0004686365|25/07/2013|0000000000|DEPOSITO REMOTO CHQS.BANORTE|080|4543|$500.00|$0.00|$2,368,349.73|295851|TOTAL DE          1 CHEQUES BANORTE RECIBIDOS, POR SERVICIO DE DEPOSITOS REMOTOS., REFERENCIA: 000000001240713
0004686365|25/07/2013|0000000000|DEPOSITO REMOTO CHQS.BANORTE|080|4543|$705.96|$0.00|$2,369,055.69|295852|TOTAL DE          1 CHEQUES BANORTE RECIBIDOS, POR SERVICIO DE DEPOSITOS REMOTOS., REFERENCIA: 000000007240713
0004686365|25/07/2013|0000000000|DEPOSITO REMOTO CHQS.BANORTE|080|4543|$1,665.00|$0.00|$2,370,720.69|295853|TOTAL DE          1 CHEQUES BANORTE RECIBIDOS, POR SERVICIO DE DEPOSITOS REMOTOS., REFERENCIA: 000000003240713
0004686365|25/07/2013|0000000000|DEPOSITO REMOTO CHQS.BANORTE|080|4543|$2,500.00|$0.00|$2,373,220.69|295854|TOTAL DE          2 CHEQUES BANORTE RECIBIDOS, POR SERVICIO DE DEPOSITOS REMOTOS., REFERENCIA: 000000007240713
0004686365|25/07/2013|0000000000|DEPOSITO REMOTO CHQS.BANORTE|080|4543|$5,000.00|$0.00|$2,378,220.69|295855|TOTAL DE          1 CHEQUES BANORTE RECIBIDOS, POR SERVICIO DE DEPOSITOS REMOTOS., REFERENCIA: 000000003270713
0004686365|25/07/2013|0000000000|TR004 9084333|003|5663|$75,887.05|$0.00|$2,454,107.74|295856|SPEI RECIBIDO DEL BANCO 0014, DEL CLIENTE GAS METROPOLITANO SA DE CV, DE LA CLABE 014180655015916550   CON RFC GME540707CD1, CONCEPTO: TRASPASO METROPOLITANO SANTANDER 240713
0004686365|25/07/2013|0000000000|BNET01001307250000069294|003|5663|$79,077.13|$0.00|$2,533,184.87|295857|SPEI RECIBIDO DEL BANCO 0012, DEL CLIENTE GAS METROPOLITANO SA DE CV, DE LA CLABE 012180001543555987   CON RFC GME540707 CD1, CONCEPTO: TRASPASO BBVA A BNTE CONCENTRADORA
0004686365|25/07/2013|0000000000|085901107060320633|003|5663|$126,034.40|$0.00|$2,659,219.27|295858|SPEI RECIBIDO DEL BANCO 0002, DEL CLIENTE GAS METROPOLITANO SA DE CV, DE LA CLABE 002180020842869349   CON RFC  GME540707CD1, CONCEPTO: DEP ELECT DEL DIA TRASP BTE CONCENTRADOR
0004686365|25/07/2013|0000000000|BNET01001307250000070653|003|5663|$635,000.00|$0.00|$3,294,219.27|295859|SPEI RECIBIDO DEL BANCO 0012, DEL CLIENTE GAS METROPOLITANO SA DE CV, DE LA CLABE 012180001100072777   CON RFC GME540707 CD1, CONCEPTO: TRASPASO BBVA A BNTE CONCENTRADORA
0004686365|25/07/2013|0000000000|DEPOSITO EN EFECTIVO|000|0357|$3,990.70|$0.00|$3,298,209.97|295860|REF. 000000044006256 MEXICO
0004686365|25/07/2013|0025072013|TRASPASO A CUENTA PROPIA|790|8846|$0.00|$869,000.00|$2,429,209.97|295861|IVA:00000000.00    , A LA CUENTA 0559478361, TRASPASO PRESUPUESTO NOMINA AL R.F.C. GME540707CD1
0004686365|25/07/2013|0000250713|DEPOSITO DE CUENTA PROPIA|262|8846|$680,000.00|$0.00|$3,109,209.97|295862|DE LA CUENTA 0662334059, TRASPASO CARB A CONCENTRADORA
0004686365|25/07/2013|0000250713|DEPOSITO DE CUENTA PROPIA|262|8846|$85,000.00|$0.00|$3,194,209.97|295863|DE LA CUENTA 0526140549, TRASPASO REF A CONCENTRADORA
0004686365|25/07/2013|0000250713|DEPOSITO DE CUENTA PROPIA|262|8846|$1,075,000.00|$0.00|$4,269,209.97|295864|DE LA CUENTA 0515492550, TRASPASO TPV A CONCENTRADORA
0004686365|25/07/2013|0000000000|HSBC027421|003|5663|$38,840.69|$0.00|$4,308,050.66|295865|SPEI RECIBIDO DEL BANCO 0021, DEL CLIENTE GAS METROPOLITANO  S A  DE C V, DE LA CLABE 021180040293499743   CON RFC 0GME540707CD1, CONCEPTO: TRASPASO DE LA CTA 974 DE HSBC DEPOSITOS
0004686365|25/07/2013|0025072013|TRASPASO A CUENTA PROPIA|790|8846|$0.00|$1,857,727.10|$2,450,323.56|295866|IVA:00000000.00    , A LA CUENTA 0580295526, TRASPASO RECOLECTORA METRO AL R.F.C. GME540707CD1
0004686365|25/07/2013|0000000000|085901638510320633|003|5663|$700,000.00|$0.00|$3,150,323.56|295867|SPEI RECIBIDO DEL BANCO 0002, DEL CLIENTE GAS METROPOLITANO SA DE CV, DE LA CLABE 002180020800108615   CON RFC  GME540707CD1, CONCEPTO: TRASPASO CONCENTRADORA BANORTE
0004686365|25/07/2013|0000000000|INVERSION MDD|591|8100|$0.00|$2,000,000.00|$1,150,323.56|295868|CTO 0098937331 25/07
0004686365|25/07/2013|0025072013|TRASPASO A CUENTA PROPIA|790|8846|$0.00|$700,000.00|$450,323.56|295869|IVA:00000000.00    , A LA CUENTA 0559478361, TRASPASO PRESUPUESTO PROV AL R.F.C. GME540707CD1
0004686365|26/07/2013|0000000000|VENC. CAP. MDD|092|8100|$2,000,000.00|$0.00|$2,450,323.56|295870|CONTRATO 0098937331 FOLIO 28959600 26/07
0004686365|26/07/2013|0000000000|INTERES MDD|093|8100|$97.22|$0.00|$2,450,420.78|295871|CONTRATO 0098937331 FOLIO 28959600 26/07
0004686365|26/07/2013|0000000000|Impuesto Sobre la Renta|592|8100|$0.00|$32.88|$2,450,387.90|295872|CONTRATO 0098937331 FOLIO 28959600 26/07
0004686365|26/07/2013|0000000000|3573579175|003|5663|$85,000.00|$0.00|$2,535,387.90|295873|SPEI RECIBIDO DEL BANCO 0044, DEL CLIENTE GAS METROPOLITANO SA DE CV, DE LA CLABE 044180001005708509   CON RFC RFC NO DISPONIBLE, CONCEPTO: TRASPASO CONCENTRADORA BANORTE
0004686365|26/07/2013|0000000000|DEP. REMOTO CH. SBC 0000753|006|4543|$2,274.09|$0.00|$2,537,661.99|295874|CHEQUE RECIBIDO SBC POR SERVICIO DE DEPOSITOS REMOTOS, BCO. 036 CTA. 16003030010 NO.CHEQUE 0000753, REFERENCIA:
0004686365|26/07/2013|0000000000|DEP. REMOTO CH. SBC 0000428|006|4543|$1,498.58|$0.00|$2,539,160.57|295875|CHEQUE RECIBIDO SBC POR SERVICIO DE DEPOSITOS REMOTOS, BCO. 032 CTA. 00015967875 NO.CHEQUE 0000428, REFERENCIA:
0004686365|26/07/2013|0000000000|DEP. REMOTO CH. SBC 0000373|006|4543|$872.46|$0.00|$2,540,033.03|295876|CHEQUE RECIBIDO SBC POR SERVICIO DE DEPOSITOS REMOTOS, BCO. 032 CTA. 00016160002 NO.CHEQUE 0000373, REFERENCIA:
0004686365|26/07/2013|0000000000|DEP. REMOTO CH. SBC 0000009|006|4543|$7,732.26|$0.00|$2,547,765.29|295877|CHEQUE RECIBIDO SBC POR SERVICIO DE DEPOSITOS REMOTOS, BCO. 032 CTA. 00017438977 NO.CHEQUE 0000009, REFERENCIA:
0004686365|26/07/2013|0000000000|DEP. REMOTO CH. SBC 0001952|006|4543|$959.04|$0.00|$2,548,724.33|295878|CHEQUE RECIBIDO SBC POR SERVICIO DE DEPOSITOS REMOTOS, BCO. 044 CTA. 00105003229 NO.CHEQUE 0001952, REFERENCIA:
0004686365|26/07/2013|0000000000|DEP. REMOTO CH. SBC 0000010|006|4543|$7,605.72|$0.00|$2,556,330.05|295879|CHEQUE RECIBIDO SBC POR SERVICIO DE DEPOSITOS REMOTOS, BCO. 032 CTA. 00017438977 NO.CHEQUE 0000010, REFERENCIA:
0004686365|26/07/2013|0000000000|DEP. REMOTO CH. SBC 0002333|006|4543|$5,698.00|$0.00|$2,562,028.05|295880|CHEQUE RECIBIDO SBC POR SERVICIO DE DEPOSITOS REMOTOS, BCO. 032 CTA. 00015732924 NO.CHEQUE 0002333, REFERENCIA:
0004686365|26/07/2013|0000000000|DEP. REMOTO CH. SBC 0003478|006|4543|$1,998.00|$0.00|$2,564,026.05|295881|CHEQUE RECIBIDO SBC POR SERVICIO DE DEPOSITOS REMOTOS, BCO. 037 CTA. 00300047244 NO.CHEQUE 0003478, REFERENCIA:
0004686365|26/07/2013|0000000000|DEP. REMOTO CH. SBC 0000531|006|4543|$400.00|$0.00|$2,564,426.05|295882|CHEQUE RECIBIDO SBC POR SERVICIO DE DEPOSITOS REMOTOS, BCO. 044 CTA. 00104924282 NO.CHEQUE 0000531, REFERENCIA:
0004686365|26/07/2013|0000000000|DEP. REMOTO CH. SBC 0000115|006|4543|$400.00|$0.00|$2,564,826.05|295883|CHEQUE RECIBIDO SBC POR SERVICIO DE DEPOSITOS REMOTOS, BCO. 044 CTA. 00104772679 NO.CHEQUE 0000115, REFERENCIA:
0004686365|26/07/2013|0000000000|DEP. REMOTO CH. SBC 0000200|006|4543|$499.50|$0.00|$2,565,325.55|295884|CHEQUE RECIBIDO SBC POR SERVICIO DE DEPOSITOS REMOTOS, BCO. 044 CTA. 00101513977 NO.CHEQUE 0000200, REFERENCIA:
0004686365|26/07/2013|0000000000|DEP. REMOTO CH. SBC 0000300|006|4543|$800.00|$0.00|$2,566,125.55|295885|CHEQUE RECIBIDO SBC POR SERVICIO DE DEPOSITOS REMOTOS, BCO. 044 CTA. 00102565978 NO.CHEQUE 0000300, REFERENCIA:
0004686365|26/07/2013|0000000000|DEP. REMOTO CH. SBC 0000096|006|4543|$1,500.00|$0.00|$2,567,625.55|295886|CHEQUE RECIBIDO SBC POR SERVICIO DE DEPOSITOS REMOTOS, BCO. 036 CTA. 50014472257 NO.CHEQUE 0000096, REFERENCIA:
0004686365|26/07/2013|0000000000|DEP. REMOTO CH. SBC 0000635|006|4543|$4,500.00|$0.00|$2,572,125.55|295887|CHEQUE RECIBIDO SBC POR SERVICIO DE DEPOSITOS REMOTOS, BCO. 036 CTA. 50000967596 NO.CHEQUE 0000635, REFERENCIA:
0004686365|26/07/2013|0000000000|DEP. REMOTO CH. SBC 4720563|006|4543|$700.00|$0.00|$2,572,825.55|295888|CHEQUE RECIBIDO SBC POR SERVICIO DE DEPOSITOS REMOTOS, BCO. 032 CTA. 00010815988 NO.CHEQUE 4720563, REFERENCIA:
0004686365|26/07/2013|0000000000|DEP. REMOTO CH. SBC 0000456|006|4543|$12,066.60|$0.00|$2,584,892.15|295889|CHEQUE RECIBIDO SBC POR SERVICIO DE DEPOSITOS REMOTOS, BCO. 032 CTA. 00015236218 NO.CHEQUE 0000456, REFERENCIA:
0004686365|26/07/2013|0000000000|DEPOSITO REMOTO CHQS.BANORTE|080|4543|$2,337.66|$0.00|$2,587,229.81|295890|TOTAL DE          1 CHEQUES BANORTE RECIBIDOS, POR SERVICIO DE DEPOSITOS REMOTOS., REFERENCIA: 000000003250713
0004686365|26/07/2013|0000000000|DEPOSITO REMOTO CHQS.BANORTE|080|4543|$48,572.57|$0.00|$2,635,802.38|295891|TOTAL DE         11 CHEQUES BANORTE RECIBIDOS, POR SERVICIO DE DEPOSITOS REMOTOS., REFERENCIA: 000000007250713
0004686365|26/07/2013|0000260713|TRASPASO A CUENTA PROPIA|790|8846|$0.00|$300,000.00|$2,335,802.38|295892|IVA:00000000.00    , A LA CUENTA 0559478361, TRASPASO PRESUPUESTO PROVEEDOR AL R.F.C. GME540707CD1
0004686365|26/07/2013|0000000000|DEPOSITO CHQ.BANORTE 0001125|080|0004|$1,240.00|$0.00|$2,337,042.38|295893|DEPOSITO DE LA CUENTA : 0178631745
0004686365|26/07/2013|0000000000|DEPOSITO CHQ.BANORTE 0003227|080|0004|$999.00|$0.00|$2,338,041.38|295894|DEPOSITO DE LA CUENTA : 0659479697
0004686365|26/07/2013|0000000000|DEP. C/CHEQ IXE      0000669|003|0004|$1,018.98|$0.00|$2,339,060.36|295895| 
0004686365|26/07/2013|0000000000|DEPOSITO EN EFECTIVO|000|0357|$52,122.30|$0.00|$2,391,182.66|295896|MEXICO
0004686365|26/07/2013|0000000000|085901176410320735|003|5663|$145,088.53|$0.00|$2,536,271.19|295897|SPEI RECIBIDO DEL BANCO 0002, DEL CLIENTE GAS METROPOLITANO SA DE CV, DE LA CLABE 002180020842869349   CON RFC  GME540707CD1, CONCEPTO: DEP ELECT DEL DIA TRASP BTE CONCENTRADOR
0004686365|26/07/2013|0026072013|DEPOSITO DE CUENTA PROPIA|262|8846|$220,000.00|$0.00|$2,756,271.19|295898|DE LA CUENTA 0682174338, PAGO CAPITAL NO EXHIBIDO
0004686365|26/07/2013|0026072013|DEPOSITO DE CUENTA PROPIA|262|8846|$220,000.00|$0.00|$2,976,271.19|295899|DE LA CUENTA 0682174347, PAGO CAPITAL NO EXHIBIDO
0004686365|26/07/2013|0026072013|DEPOSITO DE CUENTA PROPIA|262|8846|$220,000.00|$0.00|$3,196,271.19|295900|DE LA CUENTA 0685844212, PAGO CAPITAL NO EXHIBIDO
0004686365|26/07/2013|0026072013|DEPOSITO DE CUENTA PROPIA|262|8846|$220,000.00|$0.00|$3,416,271.19|295901|DE LA CUENTA 0682174329, PAGO CAPITAL NO EXHIBIDO
0004686365|26/07/2013|0026072013|DEPOSITO DE CUENTA PROPIA|262|8846|$220,000.00|$0.00|$3,636,271.19|295902|DE LA CUENTA 0682174310, PAGO CAPITAL NO EXHIBIDO
0004686365|26/07/2013|0026072013|TRASPASO A CUENTA PROPIA|790|8846|$0.00|$1,100,000.00|$2,536,271.19|295903|IVA:00000000.00    , A LA CUENTA 0559478361, TRASPASO PRESUPUESTO PROV AL R.F.C. GME540707CD1
0004686365|26/07/2013|0000000000|HSBC039343|003|5663|$202,786.35|$0.00|$2,739,057.54|295904|SPEI RECIBIDO DEL BANCO 0021, DEL CLIENTE GAS METROPOLITANO  S A  DE C V, DE LA CLABE 021180040293499743   CON RFC 0GME540707CD1, CONCEPTO: TRASPASO DE LA CTA 974 DE HSBC DEPOSITOS
0004686365|26/07/2013|0005082013|TRASPASO A CUENTA PROPIA|790|8846|$0.00|$3,878.58|$2,735,178.96|295905|IVA:00000000.00    , A LA CUENTA 0089348641, TRASPASO PAGO PEMEX AL R.F.C. GME540707CD1
0004686365|26/07/2013|0000000000|BNET01001307260000139287|003|5663|$300,460.22|$0.00|$3,035,639.18|295906|SPEI RECIBIDO DEL BANCO 0012, DEL CLIENTE GAS METROPOLITANO SA DE CV, DE LA CLABE 012180001543555987   CON RFC GME540707 CD1, CONCEPTO: TRASPASO BBVA A BNTE COCENTRADORA
0004686365|26/07/2013|0000000000|TR004 9368328|003|5663|$17,343.20|$0.00|$3,052,982.38|295907|SPEI RECIBIDO DEL BANCO 0014, DEL CLIENTE GAS METROPOLITANO SA DE CV, DE LA CLABE 014180655015916550   CON RFC GME540707CD1, CONCEPTO: TRASPASO METROPOLITANO SANTANDER 250713
0004686365|26/07/2013|0026072013|TRASPASO A CUENTA PROPIA|790|8846|$0.00|$110,281.89|$2,942,700.49|295908|IVA:00000000.00    , A LA CUENTA 0580295526, TRASPASO RECOLECTORA METRO AL R.F.C. GME540707CD1
0004686365|26/07/2013|0000000000|DEPOSITO EN EFECTIVO|000|0357|$15,257.70|$0.00|$2,957,958.19|295909|MEXICO
0004686365|29/07/2013|0000000000|DEV.CHEQUE LOCAL 0000000115|506|8068|$0.00|$400.00|$2,957,558.19|295910|FONDOS INSUFICIENTES
0004686365|29/07/2013|0000000000|3573472910|003|5663|$155,000.00|$0.00|$3,112,558.19|295911|SPEI RECIBIDO DEL BANCO 0044, DEL CLIENTE GAS METROPOLITANO SA DE CV, DE LA CLABE 044180001005708509   CON RFC RFC NO DISPONIBLE, CONCEPTO: TRASPASO CONCENTRADORA BANORTE
0004686365|29/07/2013|0029072013|DEPOSITO DE CUENTA PROPIA|262|8846|$405,000.00|$0.00|$3,517,558.19|295912|DE LA CUENTA 0662334059, TRASPASO ESTAC CARB A CONCENTR
0004686365|29/07/2013|0029072013|DEPOSITO DE CUENTA PROPIA|262|8846|$1,285,000.00|$0.00|$4,802,558.19|295913|DE LA CUENTA 0515492550, TRASPASO TPV A CONCENTRADORA
0004686365|29/07/2013|0029072013|DEPOSITO DE CUENTA PROPIA|262|8846|$42,000.00|$0.00|$4,844,558.19|295914|DE LA CUENTA 0526140549, TRASPASO REF A CONCENTRADORA
0004686365|29/07/2013|0000000000|DEPOSITO EN EFECTIVO|000|0357|$2,200.00|$0.00|$4,846,758.19|295915|MEXICO
0004686365|29/07/2013|0000000000|DEPOSITO EN EFECTIVO|000|0357|$21,512.90|$0.00|$4,868,271.09|295916|MEXICO
0004686365|29/07/2013|0000000000|DEPOSITO EN EFECTIVO|000|0357|$9,272.00|$0.00|$4,877,543.09|295917|MEXICO
0004686365|29/07/2013|0000000000|DEPOSITO EN EFECTIVO|000|0357|$26,134.00|$0.00|$4,903,677.09|295918|MEXICO
0004686365|29/07/2013|0000000000|DEP. REMOTO CH. SBC 0000280|006|4543|$1,478.49|$0.00|$4,905,155.58|295919|CHEQUE RECIBIDO SBC POR SERVICIO DE DEPOSITOS REMOTOS, BCO. 030 CTA. 50307880201 NO.CHEQUE 0000280, REFERENCIA:
0004686365|29/07/2013|0000000000|DEP. REMOTO CH. SBC 8755284|006|4543|$785.88|$0.00|$4,905,941.46|295920|CHEQUE RECIBIDO SBC POR SERVICIO DE DEPOSITOS REMOTOS, BCO. 032 CTA. 00011009128 NO.CHEQUE 8755284, REFERENCIA:
0004686365|29/07/2013|0000000000|DEP. REMOTO CH. SBC 9918565|006|4543|$8,618.96|$0.00|$4,914,560.42|295921|CHEQUE RECIBIDO SBC POR SERVICIO DE DEPOSITOS REMOTOS, BCO. 032 CTA. 00013178806 NO.CHEQUE 9918565, REFERENCIA:
0004686365|29/07/2013|0000000000|DEP. REMOTO CH. SBC 7542093|006|4543|$1,724.95|$0.00|$4,916,285.37|295922|CHEQUE RECIBIDO SBC POR SERVICIO DE DEPOSITOS REMOTOS, BCO. 032 CTA. 00011912383 NO.CHEQUE 7542093, REFERENCIA:
0004686365|29/07/2013|0000000000|DEP. REMOTO CH. SBC 0000051|006|4543|$852.45|$0.00|$4,917,137.82|295923|CHEQUE RECIBIDO SBC POR SERVICIO DE DEPOSITOS REMOTOS, BCO. 044 CTA. 00106289657 NO.CHEQUE 0000051, REFERENCIA:
0004686365|29/07/2013|0000000000|DEP. REMOTO CH. SBC 0000147|006|4543|$9,799.14|$0.00|$4,926,936.96|295924|CHEQUE RECIBIDO SBC POR SERVICIO DE DEPOSITOS REMOTOS, BCO. 030 CTA. 77504250201 NO.CHEQUE 0000147, REFERENCIA:
0004686365|29/07/2013|0000000000|DEP. REMOTO CH. SBC 0002941|006|4543|$1,358.64|$0.00|$4,928,295.60|295925|CHEQUE RECIBIDO SBC POR SERVICIO DE DEPOSITOS REMOTOS, BCO. 044 CTA. 00109743693 NO.CHEQUE 0002941, REFERENCIA:
0004686365|29/07/2013|0000000000|DEP. REMOTO CH. SBC 0001705|006|4543|$2,577.42|$0.00|$4,930,873.02|295926|CHEQUE RECIBIDO SBC POR SERVICIO DE DEPOSITOS REMOTOS, BCO. 044 CTA. 00107010672 NO.CHEQUE 0001705, REFERENCIA:
0004686365|29/07/2013|0000000000|DEP. REMOTO CH. SBC 0007377|006|4543|$2,610.72|$0.00|$4,933,483.74|295927|CHEQUE RECIBIDO SBC POR SERVICIO DE DEPOSITOS REMOTOS, BCO. 044 CTA. 00102848546 NO.CHEQUE 0007377, REFERENCIA:
0004686365|29/07/2013|0000000000|DEP. REMOTO CH. SBC 0004916|006|4543|$2,111.22|$0.00|$4,935,594.96|295928|CHEQUE RECIBIDO SBC POR SERVICIO DE DEPOSITOS REMOTOS, BCO. 032 CTA. 00012378542 NO.CHEQUE 0004916, REFERENCIA:
0004686365|29/07/2013|0000000000|DEP. REMOTO CH. SBC 9918622|006|4543|$6,344.91|$0.00|$4,941,939.87|295929|CHEQUE RECIBIDO SBC POR SERVICIO DE DEPOSITOS REMOTOS, BCO. 032 CTA. 00013178792 NO.CHEQUE 9918622, REFERENCIA:
0004686365|29/07/2013|0000000000|DEP. REMOTO CH. SBC 0000527|006|4543|$1,312.00|$0.00|$4,943,251.87|295930|CHEQUE RECIBIDO SBC POR SERVICIO DE DEPOSITOS REMOTOS, BCO. 036 CTA. 50013922090 NO.CHEQUE 0000527, REFERENCIA:
0004686365|29/07/2013|0000000000|DEP. REMOTO CH. SBC 4261103|006|4543|$700.00|$0.00|$4,943,951.87|295931|CHEQUE RECIBIDO SBC POR SERVICIO DE DEPOSITOS REMOTOS, BCO. 032 CTA. 80008378721 NO.CHEQUE 4261103, REFERENCIA:
0004686365|29/07/2013|0000000000|DEP. REMOTO CH. SBC 0000146|006|4543|$1,805.00|$0.00|$4,945,756.87|295932|CHEQUE RECIBIDO SBC POR SERVICIO DE DEPOSITOS REMOTOS, BCO. 032 CTA. 00017128692 NO.CHEQUE 0000146, REFERENCIA:
0004686365|29/07/2013|0000000000|DEP. REMOTO CH. SBC 0001367|006|4543|$500.00|$0.00|$4,946,256.87|295933|CHEQUE RECIBIDO SBC POR SERVICIO DE DEPOSITOS REMOTOS, BCO. 044 CTA. 00103784649 NO.CHEQUE 0001367, REFERENCIA:
0004686365|29/07/2013|0000000000|DEP. REMOTO CH. SBC 0001685|006|4543|$4,000.00|$0.00|$4,950,256.87|295934|CHEQUE RECIBIDO SBC POR SERVICIO DE DEPOSITOS REMOTOS, BCO. 044 CTA. 00107323832 NO.CHEQUE 0001685, REFERENCIA:
